id,name,name_with_place,municipality,locality,modes,lines,line_count,has_bus,has_rail
de:08111:6011,Katzenbachstraße,Katzenbachstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"81, N1",2,True,False
de:08111:370,Kelterstraße,Kelterstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"U1E, N1",2,True,False
de:08111:6179,Kerschensteinerschule,Kerschensteinerschule,Stuttgart,Stuttgart,Bus; Nachtbus,"91, N3",2,True,False
de:08111:2604,Knappenweg,Knappenweg,Stuttgart,Stuttgart,Bus; Nachtbus,"82, N1",2,True,False
de:08111:2701,Kreuzstraße,Kreuzstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"82, N1",2,True,False
de:08111:2241,Kunstakademie,Kunstakademie,Stuttgart,Stuttgart,Bus; Nachtbus,"44, N2",2,True,False
de:08111:2581,Kurt-Schumacher-Straße,Kurt-Schumacher-Straße,Stuttgart,Stuttgart,Bus; Nachtbus,"72, N9",2,True,False
de:08111:6353,Landhauskreuzung,Landhauskreuzung,Stuttgart,Stuttgart,Bus; Nachtbus,"73, N8",2,True,False
de:08111:2057,Landhausstraße 43,Landhausstraße 43,Stuttgart,Stuttgart,Bus; Nachtbus,"42, N9",2,True,False
de:08111:2536,Lederberg,Lederberg,Stuttgart,Stuttgart,Bus; Nachtbus,"65, N7",2,True,False
de:08111:2407,Leibnizstraße,Leibnizstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"40, N2",2,True,False
de:08111:2050,Leipziger Platz,Leipziger Platz,Stuttgart,Stuttgart,Bus; Nachtbus,"44, N2",2,True,False
de:08111:6100,Lerchenrainschule,Lerchenrainschule,Stuttgart,Stuttgart,Bus; Nachtbus,"41, N10",2,True,False
de:08111:6173,Lohäckerstraße,Lohäckerstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"72, N9",2,True,False
de:08111:2506,Luginsland,Luginsland,Stuttgart,Stuttgart,Bus; Nachtbus,"60, N6",2,True,False
de:08111:2525,Luikenweg,Luikenweg,Stuttgart,Stuttgart,Bus; Ruftaxi,"62, RT7",2,True,False
de:08111:2483,Marabustraße,Marabustraße,Stuttgart,Stuttgart,Bus; Nachtbus,"54, N5",2,True,False
de:08111:2410,Marien-/Silberburgstraße,Marien-/Silberburgstraße,Stuttgart,Stuttgart,Bus,"41, 43",2,True,False
de:08111:2411,Markuskirche,Markuskirche,Stuttgart,Stuttgart,Bus; Nachtbus,"43, N1",2,True,False
de:08111:2252,Martinskirche,Martinskirche,Stuttgart,Stuttgart,Bus,"52, 56",2,True,False
de:08111:6464,Morsestraße,Morsestraße,Stuttgart,Stuttgart,Bus; Nachtbus,"52, N4",2,True,False
de:08111:373,Moselstraße,Stuttgart Moselstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"59, N4",2,True,False
de:08111:2488,Muckensturm,Muckensturm,Stuttgart,Stuttgart,Bus; Nachtbus,"54, N5",2,True,False
de:08111:2583,Möhringen Rathaus,Möhringen Rathaus,Stuttgart,Stuttgart,Bus; Nachtbus,"72, N9",2,True,False
de:08111:2409,Mörikestraße,Mörikestraße,Stuttgart,Stuttgart,Bus,"41, 43",2,True,False
de:08111:2258,Nastplatz,Nastplatz,Stuttgart,Stuttgart,Bus; Nachtbus,"56, N4",2,True,False
de:08111:87,Neckarhalde,Neckarhalde,Stuttgart,Stuttgart,Bus; Nachtbus,"61, N7",2,True,False
de:08111:2452,Nikolauspflege,Nikolauspflege,Stuttgart,Stuttgart,Bus,"40, 50",2,True,False
de:08111:6275,Nixenweg,Nixenweg,Stuttgart,Stuttgart,Bus; Nachtbus,"54, N5",2,True,False
de:08111:2243,Obere Mönchhalde,Obere Mönchhalde,Stuttgart,Stuttgart,Bus; Nachtbus,"44, N2",2,True,False
de:08111:2612,Osterbronnstraße,Osterbronnstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"81, N10",2,True,False
de:08111:6015,Pestalozzi-Schule,Pestalozzi-Schule,Stuttgart,Stuttgart,Bus; Nachtbus,"82, N10",2,True,False
de:08111:6466,Pflugfelder Straße,Pflugfelder Straße,Stuttgart,Stuttgart,Bus,"98, 508",2,True,False
de:08111:2310,Planckstraße,Planckstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"42, N9",2,True,False
de:08111:2247,Postdörfle,Postdörfle,Stuttgart,Stuttgart,Bus; Nachtbus,"44, N2",2,True,False
de:08111:2474,Rilke-Realschule,Rilke-Realschule,Stuttgart,Stuttgart,Bus; Nachtbus,"52, N5",2,True,False
de:08111:2524,Rohracker,Rohracker,Stuttgart,Stuttgart,Bus; Ruftaxi,"62, RT7",2,True,False
de:08111:2522,Rohracker Kelter,Rohracker Kelter,Stuttgart,Stuttgart,Bus; Ruftaxi,"62, RT7",2,True,False
de:08111:2616,Rohrer Höhe,Rohrer Höhe,Stuttgart,Stuttgart,Bus; Nachtbus,"82, N10",2,True,False
de:08111:2205,Rosenbergplatz,Rosenbergplatz,Stuttgart,Stuttgart,Bus; Nachtbus,"42, N2",2,True,False
de:08111:2510,Rotenberg,Rotenberg,Stuttgart,Stuttgart,Bus; Ruftaxi,"61, RT6",2,True,False
de:08111:2208,Schickhardtschule,Schickhardtschule,Stuttgart,Stuttgart,Bus; Nachtbus,"42, N10",2,True,False
de:08111:2526,Schildfarnweg,Schildfarnweg,Stuttgart,Stuttgart,Bus; Nachtbus,"65, N7",2,True,False
de:08111:2471,Schnarrenberg,Schnarrenberg,Stuttgart,Stuttgart,Bus; Nachtbus,"52, N4",2,True,False
de:08111:6276,Schneideräckerstraße,Schneideräckerstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"54, N5",2,True,False
de:08111:2059,Schwarenbergstraße,Schwarenbergstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"42, N9",2,True,False
de:08111:2575,Schönberg,Schönberg,Stuttgart,Stuttgart,Bus,"70, 71",2,True,False
de:08111:2053,Senefelderstraße,Senefelderstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"44, N2",2,True,False
de:08111:2263,Seyfferstraße,Seyfferstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"44, N2",2,True,False
de:08111:114,Sonatenweg,Sonatenweg,Stuttgart,Stuttgart,Bus,"98, 412",2,True,False
de:08111:2528,Sonnenbühl,Sonnenbühl,Stuttgart,Stuttgart,Bus; Ruftaxi,"61, RT6",2,True,False
de:08111:2041,Steckfeld,Steckfeld,Stuttgart,Stuttgart,Bus; Nachtbus,"73, N8",2,True,False
de:08111:2482,Steinbuttstraße,Steinbuttstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"54, N5",2,True,False
de:08111:306,Tal-/Ostendstraße,Tal-/Ostendstraße,Stuttgart,Stuttgart,Nachtbus,"N5, N7",2,True,False
de:08111:2574,Taldorfer Straße,Taldorfer Straße,Stuttgart,Stuttgart,Bus,"70, 71",2,True,False
de:08111:2344,Tennisplatz,Tennisplatz,Stuttgart,Stuttgart,Bus,"50, 92",2,True,False
de:08111:2611,Thingstraße,Thingstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"82, N10",2,True,False
de:08111:2523,Tiefenbachschule,Tiefenbachschule,Stuttgart,Stuttgart,Bus; Ruftaxi,"62, RT7",2,True,False
de:08111:376,Ulmenstraße,Ulmenstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"U1E, N1",2,True,False
de:08111:2512,Untertürkheim Alter Friedhof,Untertürkheim Alter Friedhof,Stuttgart,Stuttgart,Bus,"60, 61",2,True,False
de:08111:2513,Untertürkheim Friedhof,Untertürkheim Friedhof,Stuttgart,Stuttgart,Bus; Ruftaxi,"61, RT6",2,True,False
de:08111:2058,Urachstraße,Urachstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"42, N9",2,True,False
de:08111:2602,Vaihingen Alter Friedhof,Vaihingen Alter Friedhof,Stuttgart,Stuttgart,Bus; Nachtbus,"82, N1",2,True,False
de:08111:2595,Vaihingen Rathaus,Vaihingen Rathaus,Stuttgart,Stuttgart,Bus; Nachtbus,"82, N1",2,True,False
de:08111:2242,Viergiebelweg,Viergiebelweg,Stuttgart,Stuttgart,Bus; Nachtbus,"44, N2",2,True,False
de:08111:6568,Waldenbucher Platz,Waldenbucher Platz,Stuttgart,Stuttgart,Bus,"70, 71",2,True,False
de:08111:6572,Weidachtal,Weidachtal,Stuttgart,Stuttgart,Bus,"73, 77",2,True,False
de:08111:6277,Wildgansweg,Wildgansweg,Stuttgart,Stuttgart,Bus; Nachtbus,"54, N5",2,True,False
de:08111:2198,Wilhelm-/Olgastraße,Wilhelm-/Olgastraße,Stuttgart,Stuttgart,Bus; Nachtbus,"43, N1",2,True,False
de:08111:4400,Zazenhausen Krone,Zazenhausen Krone,Stuttgart,Stuttgart,Bus; Ruftaxi,"53, RT4",2,True,False
de:08111:6989,Zazenhausen Viadukt,Zazenhausen Viadukt,Stuttgart,Stuttgart,Bus; Ruftaxi,"53, RT4",2,True,False
de:08111:2491,Zuckerberg,Zuckerberg,Stuttgart,Stuttgart,Bus; Nachtbus,"54, N5",2,True,False
de:08111:109,Zuffenhausen Friedhof,Zuffenhausen Friedhof,Stuttgart,Stuttgart,Bus; Ruftaxi,"53, RT4",2,True,False
de:08111:4401,Zuffenhausen Reibedanz,Zuffenhausen Reibedanz,Stuttgart,Stuttgart,Bus; Ruftaxi,"53, RT4",2,True,False
de:08111:201,Admiralweg,Admiralweg,Stuttgart,Stuttgart,Bus,98,1,True,False
de:08111:2476,Albert-Luthuli-Platz,Albert-Luthuli-Platz,Stuttgart,Stuttgart,Bus,57,1,True,False
de:08111:2189,Albert-Schäffle-Straße,Albert-Schäffle-Straße,Stuttgart,Stuttgart,Bus,45,1,True,False
de:08111:2428,Alter Gutshof,Alter Gutshof,Stuttgart,Stuttgart,Bus,57,1,True,False
de:08111:199,Am Kirchplatz,Am Kirchplatz,Stuttgart,Stuttgart,Bus,98,1,True,False
de:08111:4067,Am Mittelkai,Am Mittelkai,Stuttgart,Stuttgart,Bus,103,1,True,False
de:08111:192,Am Äußeren Graben,Am Äußeren Graben,Stuttgart,Stuttgart,Bus,98,1,True,False
de:08111:4068,Amstetter Straße,Amstetter Straße,Stuttgart,Stuttgart,Bus,103,1,True,False
de:08111:2418,Aspenwaldstraße,Aspenwaldstraße,Stuttgart,Stuttgart,Bus,91,1,True,False
de:08111:5854,Auberlenweg,Auberlenweg,Stuttgart,Stuttgart,Bus,91,1,True,False
de:08111:2380,Auf der Gans,Auf der Gans,Stuttgart,Stuttgart,Bus,58,1,True,False
de:08111:242,Austraße,Austraße,Stuttgart,Stuttgart,Bus,59,1,True,False
de:08111:2434,Baumgartenweg,Baumgartenweg,Stuttgart,Stuttgart,Bus,66,1,True,False
de:08111:6267,Beilsteiner Straße,Beilsteiner Straße,Stuttgart,Stuttgart,Bus,53,1,True,False
de:08111:375,Bieler Weg,Bieler Weg,Stuttgart,Stuttgart,Nachtbus,N7,1,True,False
de:08111:2545,Birkacher Straße,Birkacher Straße,Stuttgart,Stuttgart,Bus,65,1,True,False
de:08111:2451,Birkenkopf,Birkenkopf,Stuttgart,Stuttgart,Bus,92,1,True,False
de:08111:2261,Bismarckstaffel,Bismarckstaffel,Stuttgart,Stuttgart,Bus,92,1,True,False
de:08111:2421,Botnang Freibad,Botnang Freibad,Stuttgart,Stuttgart,Bus,91,1,True,False
de:08111:244,Brigachstraße,Brigachstraße,Stuttgart,Stuttgart,Bus,59,1,True,False
de:08111:2206,Bruderhaus,Bruderhaus,Stuttgart,Stuttgart,Bus,92,1,True,False
de:08111:6200,Buchrain Friedhof,Buchrain Friedhof,Stuttgart,Stuttgart,Bus,84,1,True,False
de:08111:2187,Buchwald,Buchwald,Stuttgart,Stuttgart,Bus,45,1,True,False
de:08111:245,Burgholzstraße,Burgholzstraße,Stuttgart,Stuttgart,Bus,59,1,True,False
de:08111:2432,Bußbachstraße,Bußbachstraße,Stuttgart,Stuttgart,Bus,66,1,True,False
de:08111:69,Büchsenstraße,Büchsenstraße,Stuttgart,Stuttgart,Bus,47,1,True,False
de:08111:2194,Dillmannstraße,Dillmannstraße,Stuttgart,Stuttgart,Bus,43,1,True,False
de:08111:2621,Ditzinger Straße,Ditzinger Straße,Stuttgart,Stuttgart,Bus,90,1,True,False
de:08111:246,Dreiecksplatz,Dreiecksplatz,Stuttgart,Stuttgart,Bus,59,1,True,False
de:08111:2614,Dürrlewang (bis 12.05.2016),Dürrlewang (bis 12.05.2016),Stuttgart,Stuttgart,Bus,81,1,True,False
de:08111:2193,Ehrenhalde,Ehrenhalde,Stuttgart,Stuttgart,Bus,43,1,True,False
de:08111:6098,Eiernest,Eiernest,Stuttgart,Stuttgart,Bus,41,1,True,False
de:08111:193,Emerholz,Emerholz,Stuttgart,Stuttgart,Bus,98,1,True,False
de:08111:2439,Erdbeerweg,Erdbeerweg,Stuttgart,Stuttgart,Bus,66,1,True,False
de:08111:6794,Ernst-Reuter-Platz,Ernst-Reuter-Platz,Stuttgart,Stuttgart,Bus,90,1,True,False
de:08111:2541,Eselweg,Eselweg,Stuttgart,Stuttgart,Bus,64,1,True,False
de:08111:6580,Fasanenhof Abzweig,Fasanenhof Abzw.,Stuttgart,Stuttgart,Bus,77,1,True,False
de:08111:2564,Fernsehturm,Fernsehturm,Stuttgart,Stuttgart,Bus,70,1,True,False
de:08111:2422,Feuerbach Friedhof,Feuerbach Friedhof,Stuttgart,Stuttgart,Bus,91,1,True,False
de:08111:316,Filderbahnstraße,Filderbahnstraße,Stuttgart,Stuttgart,Nachtbus,N10,1,True,False
de:08111:2542,Filderblickweg,Filderblickweg,Stuttgart,Stuttgart,Bus,64,1,True,False
de:08111:2623,Flachter Straße,Flachter Straße,Stuttgart,Stuttgart,Bus,90,1,True,False
de:08111:2342,Forsthaus II,Forsthaus II,Stuttgart,Stuttgart,Bus,92,1,True,False
de:08111:2425,Forsthaus Parkplatz,Forsthaus Parkplatz,Stuttgart,Stuttgart,Bus,91,1,True,False
de:08111:2540,Frauenkopf,Frauenkopf,Stuttgart,Stuttgart,Bus,64,1,True,False
de:08111:6286,Freiberg Schulzentrum,Freiberg Schulzentrum,Stuttgart,Stuttgart,Bus,99,1,True,False
de:08111:198,Freihofplatz,Freihofplatz,Stuttgart,Stuttgart,Bus,98,1,True,False
de:08111:2436,Fridinger Straße,Fridinger Straße,Stuttgart,Stuttgart,Bus,66,1,True,False
de:08111:6328,Fritz-Walter-Weg,Fritz-Walter-Weg,Stuttgart,Stuttgart,Bus,45,1,True,False
de:08111:2188,Fuchsrain,Fuchsrain,Stuttgart,Stuttgart,Bus,45,1,True,False
de:08111:207,Generationenhaus,Generationenhaus,Stuttgart,Stuttgart,Bus,98,1,True,False
de:08111:2346,Generatorstraße,Generatorstraße,Stuttgart,Stuttgart,Bus,90,1,True,False
de:08111:2699,Gewerbestraße,Gewerbestraße,Stuttgart,Stuttgart,Bus,80,1,True,False
de:08111:195,Greut,Greut,Stuttgart,Stuttgart,Bus,98,1,True,False
de:08111:2630,Greutterstraße,Greutterstraße,Stuttgart,Stuttgart,Bus,90,1,True,False
de:08111:6203,Gründgensstraße,Gründgensstraße,Stuttgart,Stuttgart,Bus,84,1,True,False
de:08111:2562,Grünlingweg,Grünlingweg,Stuttgart,Stuttgart,Bus,70,1,True,False
de:08111:3997,Hafenbahnstraße (FOB),Hafenbahnstr. (FOB),Stuttgart,Stuttgart,Bus,103,1,True,False
de:08111:2700,Handwerkstraße,Handwerkstraße,Stuttgart,Stuttgart,Bus,80,1,True,False
de:08111:2610,Hans-Rehn-Stift,Hans-Rehn-Stift,Stuttgart,Stuttgart,Bus,82,1,True,False
de:08111:2619,Hausenring,Hausenring,Stuttgart,Stuttgart,Bus,90,1,True,False
de:08111:248,Havelweg,Havelweg,Stuttgart,Stuttgart,Bus,59,1,True,False
de:08111:2477,Hebsacker Straße,Hebsacker Straße,Stuttgart,Stuttgart,Bus,52,1,True,False
de:08111:2423,Heimberg,Heimberg,Stuttgart,Stuttgart,Bus,91,1,True,False
de:08111:2357,Hemminger Straße,Hemminger Straße,Stuttgart,Stuttgart,Bus,90,1,True,False
de:08111:6511,Herweghstraße,Herweghstraße,Stuttgart,Stuttgart,Bus,44,1,True,False
de:08111:2617,Holderäcker,Holderäcker,Stuttgart,Stuttgart,Bus,90,1,True,False
de:08111:2629,Huttenstraße,Huttenstraße,Stuttgart,Stuttgart,Bus,90,1,True,False
de:08111:2419,Händelstraße,Händelstraße,Stuttgart,Stuttgart,Bus,91,1,True,False
de:08111:2455,Höhenfreibad,Höhenfreibad,Stuttgart,Stuttgart,Bus,43,1,True,False
de:08111:2195,Hölderlinstraße,Hölderlinstraße,Stuttgart,Stuttgart,Bus,43,1,True,False
de:08111:2450,Im Himmerreich,Im Himmerreich,Stuttgart,Stuttgart,Bus,91,1,True,False
de:08111:2431,Im Lauch,Im Lauch,Stuttgart,Stuttgart,Bus,66,1,True,False
de:08111:3996,In den Stegwiesen,In den Stegwiesen,Stuttgart,Stuttgart,Bus,103,1,True,False
de:08111:2433,In der Werre,In der Werre,Stuttgart,Stuttgart,Bus,66,1,True,False
de:08111:2601,Industriestraße,Industriestraße,Stuttgart,Stuttgart,Bus,80,1,True,False
de:08111:6268,Johanneskirche,Johanneskirche,Stuttgart,Stuttgart,Bus,53,1,True,False
de:08111:200,Kameralamtsstraße,Kameralamtsstraße,Stuttgart,Stuttgart,Bus,98,1,True,False
de:08111:2598,Kautt und Bux,Kautt und Bux,Stuttgart,Stuttgart,Bus,80,1,True,False
de:08111:2430,Kirchheimer Straße,Kirchheimer Straße,Stuttgart,Stuttgart,Bus,66,1,True,False
de:08111:2382,Kleiner Ostring,Kleiner Ostring,Stuttgart,Stuttgart,Bus,58,1,True,False
de:08111:70,Kleiner Schlossplatz,Kleiner Schlossplatz,Stuttgart,Stuttgart,Bus,47,1,True,False
de:08111:2563,Kolpingsiedlung,Kolpingsiedlung,Stuttgart,Stuttgart,Bus,70,1,True,False
de:08111:105,Kornwestheimer Straße,Kornwestheimer Straße,Stuttgart,Stuttgart,Bus,412,1,True,False
de:08111:2347,Kranstraße,Kranstraße,Stuttgart,Stuttgart,Bus,90,1,True,False
de:08111:6202,Kurmärker Kaserne,Kurmärker Kaserne,Stuttgart,Stuttgart,Bus,84,1,True,False
de:08111:2437,Kühwasen,Kühwasen,Stuttgart,Stuttgart,Bus,66,1,True,False
de:08111:2420,Laihle,Laihle,Stuttgart,Stuttgart,Bus,91,1,True,False
de:08111:6164,Laustraße,Laustraße,Stuttgart,Stuttgart,Nachtbus,N9,1,True,False
de:08111:249,Lechweg,Lechweg,Stuttgart,Stuttgart,Bus,59,1,True,False
de:08111:156,Leobener Straße,Leobener Straße,Stuttgart,Stuttgart,Nachtbus,N3,1,True,False
de:08111:2348,Lilienthalstraße,Lilienthalstraße,Stuttgart,Stuttgart,Bus,90,1,True,False
de:08111:319,Losäcker,Losäcker,Stuttgart,Stuttgart,Nachtbus,N3,1,True,False
de:08111:3995,Manzeller Weg,Manzeller Weg,Stuttgart,Stuttgart,Bus,103,1,True,False
de:08111:2464,Marconibrücke,Marconibrücke,Stuttgart,Stuttgart,Bus,99,1,True,False
de:08111:150,Mathildenstraße,Mathildenstraße,Stuttgart,Stuttgart,Nachtbus,N3,1,True,False
de:08111:6031,Meitnerstraße,Meitnerstraße,Stuttgart,Stuttgart,Bus,82,1,True,False
de:08111:4066,Mercedes-Benz,Mercedes-Benz,Stuttgart,Stuttgart,Bus,103,1,True,False
de:08111:2331,Mercedes-Benz Welt,Mercedes-Benz Welt,Stuttgart,Stuttgart,Bus,45,1,True,False
de:08111:2415,Metzgerhau,Metzgerhau,Stuttgart,Stuttgart,Bus,92,1,True,False
de:08111:2350,Motorstraße 24,Motorstraße 24,Stuttgart,Stuttgart,Bus,90,1,True,False
de:08111:2427,Mähderklinge,Mähderklinge,Stuttgart,Stuttgart,Bus,91,1,True,False
de:08111:2635,Mönsheimer Weg,Mönsheimer Weg,Stuttgart,Stuttgart,Bus,90,1,True,False
de:08111:250,Münster Friedhof,Münster Friedhof,Stuttgart,Stuttgart,Bus,59,1,True,False
de:08111:251,Münster Kultur-/Sportzentrum,Münster Kultur-/Sportzentrum,Stuttgart,Stuttgart,Bus,59,1,True,False
de:08111:2461,Nordsee-/Schwieberd. Straße,Nordsee-/Schwieberd. Straße,Stuttgart,Stuttgart,Bus,52,1,True,False
de:08111:2435,Oberwiesenstraße 55,Oberwiesenstraße 55,Stuttgart,Stuttgart,Bus,66,1,True,False
de:08111:252,Oderstraße,Oderstraße,Stuttgart,Stuttgart,Bus,59,1,True,False
de:08111:2236,Oskar-Schlemmer-Straße,Oskar-Schlemmer-Straße,Stuttgart,Stuttgart,Bus,43,1,True,False
de:08111:2429,Paul-Lincke-Straße,Paul-Lincke-Straße,Stuttgart,Stuttgart,Bus,91,1,True,False
de:08111:6792,Rappachschule,Rappachschule,Stuttgart,Stuttgart,Bus,90,1,True,False
de:08111:2653,Rappachstraße,Rappachstraße,Stuttgart,Stuttgart,Bus,90,1,True,False
de:08111:2184,Relenbergstraße,Relenbergstraße,Stuttgart,Stuttgart,Bus,43,1,True,False
de:08111:374,Rembrandtstraße,Stuttgart Rembrandtstraße,Stuttgart,Stuttgart,Nachtbus,N9,1,True,False
de:08111:2548,Riedenberg,Riedenberg,Stuttgart,Stuttgart,Bus,65,1,True,False
de:08111:2475,Robert-Bosch-Krankenhaus,Robert-Bosch-Krankenhaus,Stuttgart,Stuttgart,Bus,57,1,True,False
de:08111:6296,Rosensteinstraße,Rosensteinstraße,Stuttgart,Stuttgart,Nachtbus,N5,1,True,False
de:08111:2262,Rotebühl-/Reinsburgstraße,Rotebühl-/Reinsburgstraße,Stuttgart,Stuttgart,Bus,92,1,True,False
de:08111:6147,Roßbachstraße,Roßbachstraße,Stuttgart,Stuttgart,Bus,90,1,True,False
de:08111:6174,Rübezahlweg,Stuttgart Rübezahlweg,Stuttgart,Stuttgart,Bus,72,1,True,False
de:08111:6028,STEP,Stuttgart STEP,Stuttgart,Stuttgart,Bus,X60,1,True,False
de:08111:2118,Schattengrund,Schattengrund,Stuttgart,Stuttgart,Bus,92,1,True,False
de:08111:2465,Schlotwiese,Schlotwiese,Stuttgart,Stuttgart,Bus,99,1,True,False
de:08111:2192,Schottstraße,Schottstraße,Stuttgart,Stuttgart,Bus,43,1,True,False
de:08111:2600,Schulze-Delitzsch-Straße,Schulze-Delitzsch-Str.,Stuttgart,Stuttgart,Bus,80,1,True,False
de:08111:205,Schwilkenhofstraße,Schwilkenhofstraße,Stuttgart,Stuttgart,Bus,98,1,True,False
de:08111:202,Schwärmerweg,Schwärmerweg,Stuttgart,Stuttgart,Bus,98,1,True,False
de:08111:203,Segelfalterstraße,Segelfalterstraße,Stuttgart,Stuttgart,Bus,98,1,True,False
de:08111:2264,Silberburg-/Reinsburgstraße,Silberburg-/Reinsburgstraße,Stuttgart,Stuttgart,Bus,92,1,True,False
de:08111:2316,Solitude,Solitude,Stuttgart,Stuttgart,Bus,92,1,True,False
de:08111:6137,Sportplatz,Sportplatz,Stuttgart,Stuttgart,Bus,131,1,True,False
de:08111:4013,Stadtgrenze,Stadtgrenze,Stuttgart,Stuttgart,Bus,101,1,True,False
de:08111:206,Stammheim Friedhof,Stammheim Friedhof,Stuttgart,Stuttgart,Bus,98,1,True,False
de:08111:196,Stammheim Sporthalle,Stammheim Sporthalle,Stuttgart,Stuttgart,Bus,98,1,True,False
de:08111:2547,Steinäcker,Steinäcker,Stuttgart,Stuttgart,Bus,65,1,True,False
de:08111:2311,Straußstaffel,Straußstaffel,Stuttgart,Stuttgart,Bus,42,1,True,False
de:08111:204,Tagfalterweg,Tagfalterweg,Stuttgart,Stuttgart,Bus,98,1,True,False
de:08111:5852,Tigerstraße,Tigerstraße,Stuttgart,Stuttgart,Bus,84,1,True,False
de:08111:2438,Treiberstraße,Treiberstraße,Stuttgart,Stuttgart,Bus,66,1,True,False
de:08111:371,Tunnelstraße,Tunnelstraße,Stuttgart,Stuttgart,Nachtbus,N3,1,True,False
de:08111:2417,Umgelterweg,Umgelterweg,Stuttgart,Stuttgart,Bus,91,1,True,False
de:08111:6006,Vaihingen Bf (Ost),Vaihingen Bf (Ost),Stuttgart,Stuttgart,Bus,80,1,True,False
de:08111:2332,Veielbrunnenweg,Veielbrunnenweg,Stuttgart,Stuttgart,Bus,45,1,True,False
de:08111:2191,Viktor-Köchl-Weg,Viktor-Köchl-Weg,Stuttgart,Stuttgart,Bus,43,1,True,False
de:08111:372,Villastraße,Villastraße,Stuttgart,Stuttgart,Nachtbus,N4,1,True,False
de:08111:377,Wangen Kelter,Wangen Kelter,Stuttgart,Wangen (Stuttgart),Nachtbus,N6,1,True,False
de:08111:2637,Weilemer Pfad,Weilemer Pfad,Stuttgart,Stuttgart,Bus,90,1,True,False
de:08111:2624,Weilimdorf Bf (Unterführung),Weilimdorf Bf (Unterführung),Stuttgart,Stuttgart,Bus,90,1,True,False
de:08111:197,Wespenweg,Wespenweg,Stuttgart,Stuttgart,Bus,98,1,True,False
de:08111:2424,Wildensteinstraße,Wildensteinstraße,Stuttgart,Stuttgart,Bus,91,1,True,False
de:08111:194,Withau,Withau,Stuttgart,Stuttgart,Bus,98,1,True,False
de:08111:6266,Zabergäustraße,Zabergäustraße,Stuttgart,Stuttgart,Bus,53,1,True,False
de:08111:2413,Zellerstraße,Zellerstraße,Stuttgart,Stuttgart,Bus,43,1,True,False
de:08111:2478,Zuffenhäuser Heide,Zuffenhäuser Heide,Stuttgart,Stuttgart,Bus,52,1,True,False
de:08119:5144,Blumenstraße,Waiblingen Blumenstraße,Waiblingen,Waiblingen,Bus; Nachtbus,"201, 204, 206, 207, 209, 211, N21, N24, N31",9,True,False
de:08119:5391,Stadtmitte,Waiblingen Stadtmitte,Waiblingen,Waiblingen,Bus; Nachtbus,"201, 204, 206, 207, 208, 209, N21, N24, N31",9,True,False
de:08119:5925,Obere Bahnhofstraße,Waiblingen Obere Bahnhofstr.,Waiblingen,Waiblingen,Bus; Nachtbus,"201, 204, 206, 207, 209, N21, N24, N31",8,True,False
de:08119:3627,Bürgerzentrum (Hallenbad),Waibl. Bürgerz. (Hallenbad),Waiblingen,Waiblingen,Bus; Nachtbus,"201, 204, 207, 209, N21, N24, N31",7,True,False
de:08119:3628,Devizesstraße,Waiblingen Devizesstraße,Waiblingen,Waiblingen,Bus; Nachtbus,"207, 211, 216, 218, N21",5,True,False
de:08119:7602,Bahnhof (Dammstraße),Waiblingen Bahnhof (Dammstr.),Waiblingen,Waiblingen,SEV-Bus,"S2E, S2X, XEV, RE90E",4,True,False
de:08119:3650,Berufsschulzentrum,Waiblingen Berufsschulzentrum,Waiblingen,Waiblingen,Bus; Nachtbus,"204, 205, 431, N24",4,True,False
de:08119:5406,Mikrozentrum,Waiblingen Mikrozentrum,Waiblingen,Waiblingen,Bus; Nachtbus,"207, N31",2,True,False
